EUROPEAN CLIMATE ASSESSMENT & DATASET (ECA&D), file created on 15-08-2025
THESE DATA CAN BE USED FREELY PROVIDED THAT THE FOLLOWING SOURCE IS ACKNOWLEDGED:

Klein Tank, A.M.G. and Coauthors, 2002. Daily dataset of 20th-century surface
air temperature and precipitation series for the European Climate Assessment.
Int. J. of Climatol., 22, 1441-1453.
Data and metadata available at http://www.ecad.eu

FILE FORMAT (MISSING VALUE CODE IS -9999):

01-06 STAID: Station identifier
08-13 SOUID: Source identifier
15-22 DATE : Date YYYYMMDD
24-28 TX   : maximum temperature in 0.1 &#176;C
30-34 Q_TX : Quality code for TX (0='valid'; 1='suspect'; 9='missing')

This is the series (SOUID: 100922) of UNITED KINGDOM, RADCLIFFE METEOROLOGICAL STATION OXFORD (STAID: 274)
See file sources.txt for more info.



 STAID, SOUID,    DATE,   TX, Q_TX
   274,100922,18550813,  211,    0
   274,100922,18550814,  220,    0
   274,100922,18550815,  236,    0
   274,100922,18550816,  251,    0
   274,100922,18550817,  247,    0
   274,100922,18550818,  223,    0
   274,100922,18550819,  218,    0
   274,100922,18550820,  209,    0
   274,100922,18550821,  216,    0
   274,100922,18550822,  206,    0
   274,100922,18550823,  209,    0
   274,100922,18550824,  212,    0
   274,100922,18550825,  197,    0
   274,100922,18550826,  211,    0
   274,100922,18550827,  223,    0
   274,100922,18550828,  210,    0
   274,100922,18550829,  205,    0
   274,100922,18550830,  234,    0
   274,100922,18550831,  179,    0
   274,100922,18550901,  166,    0
   274,100922,18550902,  189,    0
   274,100922,18550903,  200,    0
   274,100922,18550904,  163,    0
   274,100922,18550905,  149,    0
   274,100922,18550906,  187,    0
   274,100922,18550907,  184,    0
   274,100922,18550908,  193,    0
   274,100922,18550909,  196,    0
   274,100922,18550910,  203,    0
   274,100922,18550911,  213,    0
   274,100922,18550912,  211,    0
   274,100922,18550913,  146,    0
   274,100922,18550914,  184,    0
   274,100922,18550915,  187,    0
   274,100922,18550916,  177,    0
   274,100922,18550917,  205,    0
   274,100922,18550918,  199,    0
   274,100922,18550919,  207,    0
   274,100922,18550920,  212,    0
   274,100922,18550921,  212,    0
   274,100922,18550922,  226,    0
   274,100922,18550923,  218,    0
   274,100922,18550924,  163,    0
   274,100922,18550925,  154,    0
   274,100922,18550926,  191,    0
   274,100922,18550927,  181,    0
   274,100922,18550928,  199,    0
   274,100922,18550929,  192,    0
   274,100922,18550930,  176,    0
   274,100922,18551001,  179,    0
   274,100922,18551002,  168,    0
   274,100922,18551003,  167,    0
   274,100922,18551004,  159,    0
   274,100922,18551005,  167,    0
   274,100922,18551006,  150,    0
   274,100922,18551007,  169,    0
   274,100922,18551008,  150,    0
   274,100922,18551009,  128,    0
   274,100922,18551010,  154,    0
   274,100922,18551011,  178,    0
   274,100922,18551012,  137,    0
   274,100922,18551013,  134,    0
   274,100922,18551014,  117,    0
   274,100922,18551015,  137,    0
   274,100922,18551016,  110,    0
   274,100922,18551017,  133,    0
   274,100922,18551018,  148,    0
   274,100922,18551019,  154,    0
   274,100922,18551020,  164,    0
   274,100922,18551021,  149,    0
   274,100922,18551022,  161,    0
   274,100922,18551023,  114,    0
   274,100922,18551024,  138,    0
   274,100922,18551025,  126,    0
   274,100922,18551026,   86,    0
   274,100922,18551027,  102,    0
   274,100922,18551028,  107,    0
   274,100922,18551029,  107,    0
   274,100922,18551030,   76,    0
   274,100922,18551031,   51,    0
   274,100922,18551101,   84,    0
   274,100922,18551102,   78,    0
   274,100922,18551103,   77,    0
   274,100922,18551104,  100,    0
   274,100922,18551105,  133,    0
   274,100922,18551106,  124,    0
   274,100922,18551107,  111,    0
   274,100922,18551108,  108,    0
   274,100922,18551109,  130,    0
   274,100922,18551110,  118,    0
   274,100922,18551111,   79,    0
   274,100922,18551112,   74,    0
   274,100922,18551113,   74,    0
   274,100922,18551114,   52,    0
   274,100922,18551115,   68,    0
   274,100922,18551116,   76,    0
   274,100922,18551117,   84,    0
   274,100922,18551118,   43,    0
   274,100922,18551119,   48,    0
   274,100922,18551120,   42,    0
   274,100922,18551121,   52,    0
   274,100922,18551122,   48,    0
   274,100922,18551123,   66,    0
   274,100922,18551124,   64,    0
   274,100922,18551125,   53,    0
   274,100922,18551126,   85,    0
   274,100922,18551127,   76,    0
   274,100922,18551128,   62,    0
   274,100922,18551129,   69,    0
   274,100922,18551130,   78,    0
   274,100922,18551201,   57,    0
   274,100922,18551202,   61,    0
   274,100922,18551203,   87,    0
   274,100922,18551204,   68,    0
   274,100922,18551205,   53,    0
   274,100922,18551206,   44,    0
   274,100922,18551207,   10,    0
   274,100922,18551208,   11,    0
   274,100922,18551209,   24,    0
   274,100922,18551210,   20,    0
   274,100922,18551211,   11,    0
   274,100922,18551212,   45,    0
   274,100922,18551213,   87,    0
   274,100922,18551214,   96,    0
   274,100922,18551215,   71,    0
   274,100922,18551216,   48,    0
   274,100922,18551217,   54,    0
   274,100922,18551218,  -13,    0
   274,100922,18551219,  -12,    0
   274,100922,18551220,  -38,    0
   274,100922,18551221,   75,    0
   274,100922,18551222,   88,    0
   274,100922,18551223,   80,    0
   274,100922,18551224,   89,    0
   274,100922,18551225,   93,    0
   274,100922,18551226,   98,    0
   274,100922,18551227,  108,    0
   274,100922,18551228,   99,    0
   274,100922,18551229,   76,    0
   274,100922,18551230,   82,    0
   274,100922,18551231,   63,    0
   274,100922,18560101,   94,    0
   274,100922,18560102,   88,    0
   274,100922,18560103,   72,    0
   274,100922,18560104,   86,    0
   274,100922,18560105,   81,    0
   274,100922,18560106,   88,    0
   274,100922,18560107,   62,    0
   274,100922,18560108,   33,    0
   274,100922,18560109,   35,    0
   274,100922,18560110,   18,    0
   274,100922,18560111,   22,    0
   274,100922,18560112,   23,    0
   274,100922,18560113,   20,    0
   274,100922,18560114,   49,    0
   274,100922,18560115,   63,    0
   274,100922,18560116,   97,    0
   274,100922,18560117,  107,    0
   274,100922,18560118,  104,    0
   274,100922,18560119,  114,    0
   274,100922,18560120,  104,    0
   274,100922,18560121,   86,    0
   274,100922,18560122,  106,    0
   274,100922,18560123,  119,    0
   274,100922,18560124,   90,    0
   274,100922,18560125,   96,    0
   274,100922,18560126,   68,    0
   274,100922,18560127,   47,    0
   274,100922,18560128,   21,    0
   274,100922,18560129,   27,    0
   274,100922,18560130,   28,    0
   274,100922,18560131,   29,    0
   274,100922,18560201,   12,    0
   274,100922,18560202,   41,    0
   274,100922,18560203,   50,    0
   274,100922,18560204,   94,    0
   274,100922,18560205,  115,    0
   274,100922,18560206,  130,    0
   274,100922,18560207,  122,    0
   274,100922,18560208,  137,    0
   274,100922,18560209,  120,    0
   274,100922,18560210,  100,    0
   274,100922,18560211,  113,    0
   274,100922,18560212,  108,    0
   274,100922,18560213,  114,    0
   274,100922,18560214,  111,    0
   274,100922,18560215,  109,    0
   274,100922,18560216,   64,    0
   274,100922,18560217,   17,    0
   274,100922,18560218,   11,    0
   274,100922,18560219,   22,    0
   274,100922,18560220,   27,    0
   274,100922,18560221,   49,    0
   274,100922,18560222,   89,    0
   274,100922,18560223,   86,    0
   274,100922,18560224,   89,    0
   274,100922,18560225,  121,    0
   274,100922,18560226,  103,    0
   274,100922,18560227,   88,    0
   274,100922,18560228,  103,    0
   274,100922,18560229,   61,    0
   274,100922,18560301,   72,    0
   274,100922,18560302,   58,    0
   274,100922,18560303,   44,    0
   274,100922,18560304,   69,    0
   274,100922,18560305,   67,    0
   274,100922,18560306,   58,    0
   274,100922,18560307,  114,    0
   274,100922,18560308,   75,    0
   274,100922,18560309,   83,    0
   274,100922,18560310,   64,    0
   274,100922,18560311,   61,    0
   274,100922,18560312,   56,    0
   274,100922,18560313,   72,    0
   274,100922,18560314,   61,    0
   274,100922,18560315,   94,    0
   274,100922,18560316,   64,    0
   274,100922,18560317,   92,    0
   274,100922,18560318,  100,    0
   274,100922,18560319,  108,    0
   274,100922,18560320,   89,    0
   274,100922,18560321,   94,    0
   274,100922,18560322,   72,    0
   274,100922,18560323,   61,    0
   274,100922,18560324,   67,    0
   274,100922,18560325,   72,    0
   274,100922,18560326,  111,    0
   274,100922,18560327,  111,    0
   274,100922,18560328,   69,    0
   274,100922,18560329,  103,    0
   274,100922,18560330,  133,    0
   274,100922,18560331,  173,    0
   274,100922,18560401,  172,    0
   274,100922,18560402,  110,    0
   274,100922,18560403,  116,    0
   274,100922,18560404,  120,    0
   274,100922,18560405,   95,    0
   274,100922,18560406,  131,    0
   274,100922,18560407,  102,    0
   274,100922,18560408,  116,    0
   274,100922,18560409,  136,    0
   274,100922,18560410,  136,    0
   274,100922,18560411,  149,    0
   274,100922,18560412,  160,    0
   274,100922,18560413,  137,    0
   274,100922,18560414,  120,    0
   274,100922,18560415,  128,    0
   274,100922,18560416,   99,    0
   274,100922,18560417,  122,    0
   274,100922,18560418,   94,    0
   274,100922,18560419,  128,    0
   274,100922,18560420,  144,    0
   274,100922,18560421,  138,    0
   274,100922,18560422,  142,    0
   274,100922,18560423,  146,    0
   274,100922,18560424,  217,    0
   274,100922,18560425,  149,    0
   274,100922,18560426,   78,    0
   274,100922,18560427,   94,    0
   274,100922,18560428,   97,    0
   274,100922,18560429,   99,    0
   274,100922,18560430,   67,    0
   274,100922,18560501,   92,    0
   274,100922,18560502,  111,    0
   274,100922,18560503,   89,    0
   274,100922,18560504,   92,    0
   274,100922,18560505,   94,    0
   274,100922,18560506,   92,    0
   274,100922,18560507,  100,    0
   274,100922,18560508,  111,    0
   274,100922,18560509,  182,    0
   274,100922,18560510,  197,    0
   274,100922,18560511,  167,    0
   274,100922,18560512,  126,    0
   274,100922,18560513,  128,    0
   274,100922,18560514,  122,    0
   274,100922,18560515,  167,    0
   274,100922,18560516,  139,    0
   274,100922,18560517,  139,    0
   274,100922,18560518,  153,    0
   274,100922,18560519,  192,    0
   274,100922,18560520,  203,    0
   274,100922,18560521,  169,    0
   274,100922,18560522,  172,    0
   274,100922,18560523,  156,    0
   274,100922,18560524,  172,    0
   274,100922,18560525,  181,    0
   274,100922,18560526,  172,    0
   274,100922,18560527,  186,    0
   274,100922,18560528,  125,    0
   274,100922,18560529,  122,    0
   274,100922,18560530,  106,    0
   274,100922,18560531,  158,    0
   274,100922,18560601,  196,    0
   274,100922,18560602,  222,    0
   274,100922,18560603,  206,    0
   274,100922,18560604,  176,    0
   274,100922,18560605,  189,    0
   274,100922,18560606,  192,    0
   274,100922,18560607,  207,    0
   274,100922,18560608,  211,    0
   274,100922,18560609,  225,    0
   274,100922,18560610,  220,    0
   274,100922,18560611,  167,    0
   274,100922,18560612,  177,    0
   274,100922,18560613,  167,    0
   274,100922,18560614,  191,    0
   274,100922,18560615,  203,    0
   274,100922,18560616,  196,    0
   274,100922,18560617,  189,    0
   274,100922,18560618,  191,    0
   274,100922,18560619,  163,    0
   274,100922,18560620,  172,    0
   274,100922,18560621,  183,    0
   274,100922,18560622,  189,    0
   274,100922,18560623,  206,    0
   274,100922,18560624,  242,    0
   274,100922,18560625,  266,    0
   274,100922,18560626,  278,    0
   274,100922,18560627,  225,    0
   274,100922,18560628,  217,    0
   274,100922,18560629,  225,    0
   274,100922,18560630,  187,    0
   274,100922,18560701,  206,    0
   274,100922,18560702,  208,    0
   274,100922,18560703,  233,    0
   274,100922,18560704,  228,    0
   274,100922,18560705,  214,    0
   274,100922,18560706,  172,    0
   274,100922,18560707,  149,    0
   274,100922,18560708,  175,    0
   274,100922,18560709,  206,    0
   274,100922,18560710,  214,    0
   274,100922,18560711,  203,    0
   274,100922,18560712,  208,    0
   274,100922,18560713,  206,    0
   274,100922,18560714,  231,    0
   274,100922,18560715,  181,    0
   274,100922,18560716,  197,    0
   274,100922,18560717,  214,    0
   274,100922,18560718,  242,    0
   274,100922,18560719,  244,    0
   274,100922,18560720,  244,    0
   274,100922,18560721,  256,    0
   274,100922,18560722,  283,    0
   274,100922,18560723,  231,    0
   274,100922,18560724,  233,    0
   274,100922,18560725,  233,    0
   274,100922,18560726,  197,    0
   274,100922,18560727,  242,    0
   274,100922,18560728,  267,    0
   274,100922,18560729,  278,    0
   274,100922,18560730,  294,    0
   274,100922,18560731,  303,    0
   274,100922,18560801,  317,    0
   274,100922,18560802,  308,    0
   274,100922,18560803,  283,    0
   274,100922,18560804,  264,    0
   274,100922,18560805,  250,    0
   274,100922,18560806,  283,    0
   274,100922,18560807,  242,    0
   274,100922,18560808,  254,    0
   274,100922,18560809,  283,    0
   274,100922,18560810,  267,    0
   274,100922,18560811,  250,    0
   274,100922,18560812,  268,    0
   274,100922,18560813,  233,    0
   274,100922,18560814,  225,    0
   274,100922,18560815,  228,    0
   274,100922,18560816,  167,    0
   274,100922,18560817,  161,    0
   274,100922,18560818,  175,    0
   274,100922,18560819,  178,    0
   274,100922,18560820,  183,    0
   274,100922,18560821,  164,    0
   274,100922,18560822,  169,    0
   274,100922,18560823,  181,    0
   274,100922,18560824,  183,    0
   274,100922,18560825,  196,    0
   274,100922,18560826,  219,    0
   274,100922,18560827,  192,    0
   274,100922,18560828,  203,    0
   274,100922,18560829,  200,    0
   274,100922,18560830,  206,    0
   274,100922,18560831,  178,    0
   274,100922,18560901,  172,    0
   274,100922,18560902,  200,    0
   274,100922,18560903,  197,    0
   274,100922,18560904,  186,    0
   274,100922,18560905,  183,    0
   274,100922,18560906,  172,    0
   274,100922,18560907,  194,    0
   274,100922,18560908,  203,    0
   274,100922,18560909,  217,    0
   274,100922,18560910,  189,    0
   274,100922,18560911,  178,    0
   274,100922,18560912,  161,    0
   274,100922,18560913,  167,    0
   274,100922,18560914,  194,    0
   274,100922,18560915,  172,    0
   274,100922,18560916,  186,    0
   274,100922,18560917,  147,    0
   274,100922,18560918,  136,    0
   274,100922,18560919,  128,    0
   274,100922,18560920,  147,    0
   274,100922,18560921,  167,    0
   274,100922,18560922,  139,    0
   274,100922,18560923,  167,    0
   274,100922,18560924,  150,    0
   274,100922,18560925,  150,    0
   274,100922,18560926,  122,    0
   274,100922,18560927,  121,    0
   274,100922,18560928,  150,    0
   274,100922,18560929,  153,    0
   274,100922,18560930,  158,    0
   274,100922,18561001,  156,    0
   274,100922,18561002,  172,    0
   274,100922,18561003,  183,    0
   274,100922,18561004,  167,    0
   274,100922,18561005,  139,    0
   274,100922,18561006,  122,    0
   274,100922,18561007,  119,    0
   274,100922,18561008,  131,    0
   274,100922,18561009,  133,    0
   274,100922,18561010,  142,    0
   274,100922,18561011,  161,    0
   274,100922,18561012,  156,    0
   274,100922,18561013,  142,    0
   274,100922,18561014,  128,    0
   274,100922,18561015,  147,    0
   274,100922,18561016,  139,    0
   274,100922,18561017,  136,    0
   274,100922,18561018,  142,    0
   274,100922,18561019,  144,    0
   274,100922,18561020,  159,    0
   274,100922,18561021,  172,    0
   274,100922,18561022,  128,    0
   274,100922,18561023,  128,    0
   274,100922,18561024,  119,    0
   274,100922,18561025,  108,    0
   274,100922,18561026,  111,    0
   274,100922,18561027,   97,    0
   274,100922,18561028,   94,    0
   274,100922,18561029,  128,    0
   274,100922,18561030,  147,    0
   274,100922,18561031,  114,    0
   274,100922,18561101,  100,    0
   274,100922,18561102,  106,    0
   274,100922,18561103,  106,    0
   274,100922,18561104,   92,    0
   274,100922,18561105,   69,    0
   274,100922,18561106,   89,    0
   274,100922,18561107,   72,    0
   274,100922,18561108,   89,    0
   274,100922,18561109,   53,    0
   274,100922,18561110,   56,    0
   274,100922,18561111,   64,    0
   274,100922,18561112,   69,    0
   274,100922,18561113,   44,    0
   274,100922,18561114,   75,    0
   274,100922,18561115,   50,    0
   274,100922,18561116,   67,    0
   274,100922,18561117,   92,    0
   274,100922,18561118,  106,    0
   274,100922,18561119,  110,    0
   274,100922,18561120,  111,    0
   274,100922,18561121,  128,    0
   274,100922,18561122,  132,    0
   274,100922,18561123,  133,    0
   274,100922,18561124,   28,    0
   274,100922,18561125,  108,    0
   274,100922,18561126,   94,    0
   274,100922,18561127,   42,    0
   274,100922,18561128,   25,    0
   274,100922,18561129,   14,    0
   274,100922,18561130,   22,    0
   274,100922,18561201,   17,    0
   274,100922,18561202,   17,    0
   274,100922,18561203,   67,    0
   274,100922,18561204,  122,    0
   274,100922,18561205,  150,    0
   274,100922,18561206,  150,    0
   274,100922,18561207,  139,    0
   274,100922,18561208,  139,    0
   274,100922,18561209,  122,    0
   274,100922,18561210,   94,    0
   274,100922,18561211,  106,    0
   274,100922,18561212,   78,    0
   274,100922,18561213,   78,    0
   274,100922,18561214,   44,    0
   274,100922,18561215,   25,    0
   274,100922,18561216,   75,    0
   274,100922,18561217,   78,    0
   274,100922,18561218,   81,    0
   274,100922,18561219,   89,    0
   274,100922,18561220,   78,    0
   274,100922,18561221,   81,    0
   274,100922,18561222,   42,    0
   274,100922,18561223,   67,    0
   274,100922,18561224,   11,    0
   274,100922,18561225,   19,    0
   274,100922,18561226,    6,    0
   274,100922,18561227,   11,    0
   274,100922,18561228,   64,    0
   274,100922,18561229,   86,    0
   274,100922,18561230,  100,    0
   274,100922,18561231,  103,    0
   274,100922,18570101,  103,    0
   274,100922,18570102,   97,    0
   274,100922,18570103,   50,    0
   274,100922,18570104,    6,    0
   274,100922,18570105,   11,    0
   274,100922,18570106,    8,    0
   274,100922,18570107,   50,    0
   274,100922,18570108,  103,    0
   274,100922,18570109,  100,    0
   274,100922,18570110,   67,    0
   274,100922,18570111,   33,    0
   274,100922,18570112,   28,    0
   274,100922,18570113,   19,    0
   274,100922,18570114,   58,    0
   274,100922,18570115,   67,    0
   274,100922,18570116,   83,    0
   274,100922,18570117,   94,    0
   274,100922,18570118,   86,    0
   274,100922,18570119,   67,    0
   274,100922,18570120,   28,    0
   274,100922,18570121,   67,    0
   274,100922,18570122,   61,    0
   274,100922,18570123,   56,    0
   274,100922,18570124,   33,    0
   274,100922,18570125,   25,    0
   274,100922,18570126,   19,    0
   274,100922,18570127,   17,    0
   274,100922,18570128,   -6,    0
   274,100922,18570129,   28,    0
   274,100922,18570130,   33,    0
   274,100922,18570131,   25,    0
   274,100922,18570201,   22,    0
   274,100922,18570202,   -8,    0
   274,100922,18570203,    6,    0
   274,100922,18570204,   61,    0
   274,100922,18570205,   86,    0
   274,100922,18570206,   72,    0
   274,100922,18570207,   61,    0
   274,100922,18570208,   83,    0
   274,100922,18570209,   89,    0
   274,100922,18570210,   92,    0
   274,100922,18570211,   78,    0
   274,100922,18570212,   75,    0
   274,100922,18570213,   58,    0
   274,100922,18570214,   50,    0
   274,100922,18570215,  108,    0
   274,100922,18570216,  103,    0
   274,100922,18570217,  111,    0
   274,100922,18570218,   92,    0
   274,100922,18570219,   92,    0
   274,100922,18570220,  103,    0
   274,100922,18570221,  111,    0
   274,100922,18570222,  106,    0
   274,100922,18570223,  103,    0
   274,100922,18570224,   67,    0
   274,100922,18570225,   83,    0
   274,100922,18570226,   89,    0
   274,100922,18570227,  122,    0
   274,100922,18570228,  114,    0
   274,100922,18570301,   94,    0
   274,100922,18570302,   78,    0
   274,100922,18570303,  106,    0
   274,100922,18570304,   89,    0
   274,100922,18570305,  111,    0
   274,100922,18570306,  111,    0
   274,100922,18570307,   61,    0
   274,100922,18570308,   61,    0
   274,100922,18570309,   39,    0
   274,100922,18570310,   42,    0
   274,100922,18570311,   78,    0
   274,100922,18570312,  106,    0
   274,100922,18570313,  117,    0
   274,100922,18570314,   83,    0
   274,100922,18570315,  114,    0
   274,100922,18570316,  111,    0
   274,100922,18570317,  161,    0
   274,100922,18570318,  114,    0
   274,100922,18570319,  114,    0
   274,100922,18570320,   39,    0
   274,100922,18570321,   44,    0
   274,100922,18570322,   56,    0
   274,100922,18570323,   83,    0
   274,100922,18570324,   81,    0
   274,100922,18570325,   89,    0
   274,100922,18570326,   83,    0
   274,100922,18570327,  106,    0
   274,100922,18570328,  106,    0
   274,100922,18570329,  117,    0
   274,100922,18570330,  108,    0
   274,100922,18570331,  128,    0
   274,100922,18570401,  125,    0
   274,100922,18570402,  119,    0
   274,100922,18570403,  133,    0
   274,100922,18570404,  178,    0
   274,100922,18570405,  156,    0
   274,100922,18570406,  156,    0
   274,100922,18570407,  139,    0
   274,100922,18570408,  153,    0
   274,100922,18570409,  161,    0
   274,100922,18570410,   94,    0
   274,100922,18570411,   97,    0
   274,100922,18570412,   61,    0
   274,100922,18570413,   92,    0
   274,100922,18570414,  114,    0
   274,100922,18570415,  114,    0
   274,100922,18570416,  142,    0
   274,100922,18570417,  189,    0
   274,100922,18570418,  175,    0
   274,100922,18570419,  161,    0
   274,100922,18570420,  147,    0
   274,100922,18570421,  119,    0
   274,100922,18570422,   75,    0
   274,100922,18570423,   89,    0
   274,100922,18570424,   89,    0
   274,100922,18570425,   61,    0
   274,100922,18570426,   50,    0
   274,100922,18570427,   83,    0
   274,100922,18570428,   94,    0
   274,100922,18570429,   89,    0
   274,100922,18570430,  106,    0
   274,100922,18570501,  117,    0
   274,100922,18570502,  100,    0
   274,100922,18570503,  108,    0
   274,100922,18570504,   94,    0
   274,100922,18570505,  108,    0
   274,100922,18570506,  111,    0
   274,100922,18570507,  144,    0
   274,100922,18570508,  178,    0
   274,100922,18570509,  128,    0
   274,100922,18570510,  144,    0
   274,100922,18570511,  178,    0
   274,100922,18570512,  214,    0
   274,100922,18570513,  228,    0
   274,100922,18570514,  189,    0
   274,100922,18570515,  219,    0
   274,100922,18570516,  211,    0
   274,100922,18570517,  206,    0
   274,100922,18570518,  197,    0
   274,100922,18570519,  200,    0
   274,100922,18570520,  144,    0
   274,100922,18570521,  147,    0
   274,100922,18570522,  186,    0
   274,100922,18570523,  181,    0
   274,100922,18570524,  208,    0
   274,100922,18570525,  172,    0
   274,100922,18570526,  194,    0
   274,100922,18570527,  186,    0
   274,100922,18570528,  150,    0
   274,100922,18570529,  178,    0
   274,100922,18570530,  197,    0
   274,100922,18570531,  183,    0
   274,100922,18570601,  178,    0
   274,100922,18570602,  206,    0
   274,100922,18570603,  228,    0
   274,100922,18570604,  261,    0
   274,100922,18570605,  236,    0
   274,100922,18570606,  203,    0
   274,100922,18570607,  178,    0
   274,100922,18570608,  172,    0
   274,100922,18570609,  175,    0
   274,100922,18570610,  175,    0
   274,100922,18570611,  172,    0
   274,100922,18570612,  192,    0
   274,100922,18570613,  192,    0
   274,100922,18570614,  186,    0
   274,100922,18570615,  172,    0
   274,100922,18570616,  200,    0
   274,100922,18570617,  181,    0
   274,100922,18570618,  256,    0
   274,100922,18570619,  272,    0
   274,100922,18570620,  233,    0
   274,100922,18570621,  244,    0
   274,100922,18570622,  269,    0
   274,100922,18570623,  267,    0
   274,100922,18570624,  278,    0
   274,100922,18570625,  272,    0
   274,100922,18570626,  289,    0
   274,100922,18570627,  294,    0
   274,100922,18570628,  231,    0
   274,100922,18570629,  197,    0
   274,100922,18570630,  161,    0
   274,100922,18570701,  197,    0
   274,100922,18570702,  189,    0
   274,100922,18570703,  192,    0
   274,100922,18570704,  197,    0
   274,100922,18570705,  167,    0
   274,100922,18570706,  167,    0
   274,100922,18570707,  178,    0
   274,100922,18570708,  200,    0
   274,100922,18570709,  217,    0
   274,100922,18570710,  214,    0
   274,100922,18570711,  244,    0
   274,100922,18570712,  239,    0
   274,100922,18570713,  267,    0
   274,100922,18570714,  256,    0
   274,100922,18570715,  214,    0
   274,100922,18570716,  231,    0
   274,100922,18570717,  239,    0
   274,100922,18570718,  267,    0
   274,100922,18570719,  244,    0
   274,100922,18570720,  208,    0
   274,100922,18570721,  233,    0
   274,100922,18570722,  239,    0
   274,100922,18570723,  267,    0
   274,100922,18570724,  217,    0
   274,100922,18570725,  211,    0
   274,100922,18570726,  244,    0
   274,100922,18570727,  217,    0
   274,100922,18570728,  236,    0
   274,100922,18570729,  219,    0
   274,100922,18570730,  233,    0
   274,100922,18570731,  242,    0
   274,100922,18570801,  256,    0
   274,100922,18570802,  278,    0
   274,100922,18570803,  244,    0
   274,100922,18570804,  231,    0
   274,100922,18570805,  197,    0
   274,100922,18570806,  150,    0
   274,100922,18570807,  164,    0
   274,100922,18570808,  189,    0
   274,100922,18570809,  222,    0
   274,100922,18570810,  233,    0
   274,100922,18570811,  244,    0
   274,100922,18570812,  250,    0
   274,100922,18570813,  203,    0
   274,100922,18570814,  222,    0
   274,100922,18570815,  250,    0
   274,100922,18570816,  211,    0
   274,100922,18570817,  200,    0
   274,100922,18570818,  231,    0
   274,100922,18570819,  228,    0
   274,100922,18570820,  211,    0
   274,100922,18570821,  253,    0
   274,100922,18570822,  281,    0
   274,100922,18570823,  283,    0
   274,100922,18570824,  244,    0
   274,100922,18570825,  239,    0
   274,100922,18570826,  228,    0
   274,100922,18570827,  200,    0
   274,100922,18570828,  203,    0
   274,100922,18570829,  244,    0
   274,100922,18570830,  247,    0
   274,100922,18570831,  214,    0
   274,100922,18570901,  153,    0
   274,100922,18570902,  144,    0
   274,100922,18570903,  172,    0
   274,100922,18570904,  189,    0
   274,100922,18570905,  208,    0
   274,100922,18570906,  203,    0
   274,100922,18570907,  178,    0
   274,100922,18570908,  194,    0
   274,100922,18570909,  200,    0
   274,100922,18570910,  172,    0
   274,100922,18570911,  197,    0
   274,100922,18570912,  194,    0
   274,100922,18570913,  194,    0
   274,100922,18570914,  211,    0
   274,100922,18570915,  225,    0
   274,100922,18570916,  244,    0
   274,100922,18570917,  208,    0
   274,100922,18570918,  158,    0
   274,100922,18570919,  186,    0
   274,100922,18570920,  178,    0
   274,100922,18570921,  167,    0
   274,100922,18570922,  186,    0
   274,100922,18570923,  203,    0
   274,100922,18570924,  197,    0
   274,100922,18570925,  178,    0
   274,100922,18570926,  197,    0
   274,100922,18570927,  183,    0
   274,100922,18570928,  175,    0
   274,100922,18570929,  189,    0
   274,100922,18570930,  189,    0
   274,100922,18571001,  183,    0
   274,100922,18571002,  172,    0
   274,100922,18571003,  100,    0
   274,100922,18571004,  133,    0
   274,100922,18571005,  139,    0
   274,100922,18571006,  144,    0
   274,100922,18571007,  125,    0
   274,100922,18571008,  125,    0
   274,100922,18571009,  150,    0
   274,100922,18571010,  167,    0
   274,100922,18571011,  178,    0
   274,100922,18571012,  175,    0
   274,100922,18571013,  164,    0
   274,100922,18571014,  133,    0
   274,100922,18571015,  156,    0
   274,100922,18571016,  161,    0
   274,100922,18571017,  144,    0
   274,100922,18571018,  156,    0
   274,100922,18571019,  156,    0
   274,100922,18571020,  133,    0
   274,100922,18571021,   89,    0
   274,100922,18571022,  128,    0
   274,100922,18571023,  156,    0
   274,100922,18571024,  150,    0
   274,100922,18571025,  133,    0
   274,100922,18571026,  150,    0
   274,100922,18571027,  153,    0
   274,100922,18571028,  133,    0
   274,100922,18571029,  119,    0
   274,100922,18571030,  128,    0
   274,100922,18571031,  142,    0
   274,100922,18571101,  156,    0
   274,100922,18571102,  161,    0
   274,100922,18571103,  125,    0
   274,100922,18571104,  158,    0
   274,100922,18571105,  144,    0
   274,100922,18571106,  114,    0
   274,100922,18571107,   94,    0
   274,100922,18571108,  103,    0
   274,100922,18571109,  106,    0
   274,100922,18571110,  111,    0
   274,100922,18571111,   53,    0
   274,100922,18571112,   72,    0
   274,100922,18571113,  103,    0
   274,100922,18571114,   94,    0
   274,100922,18571115,  100,    0
   274,100922,18571116,  100,    0
   274,100922,18571117,  128,    0
   274,100922,18571118,   78,    0
   274,100922,18571119,  100,    0
   274,100922,18571120,  111,    0
   274,100922,18571121,  128,    0
   274,100922,18571122,  100,    0
   274,100922,18571123,   83,    0
   274,100922,18571124,   44,    0
   274,100922,18571125,   67,    0
   274,100922,18571126,   75,    0
   274,100922,18571127,   72,    0
   274,100922,18571128,   69,    0
   274,100922,18571129,   72,    0
   274,100922,18571130,  111,    0
   274,100922,18571201,  133,    0
   274,100922,18571202,  128,    0
   274,100922,18571203,  100,    0
   274,100922,18571204,  103,    0
   274,100922,18571205,  119,    0
   274,100922,18571206,  128,    0
